geo_point_2d;geo_shape;nom_dept;nom_com;insee_com;nom_station;code_station;typologie;influence;nom_poll;id_poll_ue;valeur;unite;metrique;date_debut;date_fin;statut_valid;code_epci
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;O3;7;76.0;µg/m3;horaire;2023-08-16T18:00:00+02:00;2023-08-16T18:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;O3;7;92.5;µg/m3;horaire;2023-08-17T13:00:00+02:00;2023-08-17T13:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;O3;7;100.6;µg/m3;horaire;2023-08-17T19:00:00+02:00;2023-08-17T19:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;1.0;µg/m3;horaire;2023-08-15T20:00:00+02:00;2023-08-15T20:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;1.4;µg/m3;horaire;2023-08-16T14:00:00+02:00;2023-08-16T14:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;1.6;µg/m3;horaire;2023-08-17T14:00:00+02:00;2023-08-17T14:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;1.7;µg/m3;horaire;2023-08-16T12:00:00+02:00;2023-08-16T12:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;1.8;µg/m3;horaire;2023-08-15T21:00:00+02:00;2023-08-15T21:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;1.8;µg/m3;horaire;2023-08-17T12:00:00+02:00;2023-08-17T12:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;2.0;µg/m3;horaire;2023-08-15T11:00:00+02:00;2023-08-15T11:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;2.3;µg/m3;horaire;2023-08-17T10:00:00+02:00;2023-08-17T10:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;2.4;µg/m3;horaire;2023-08-16T11:00:00+02:00;2023-08-16T11:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;2.7;µg/m3;horaire;2023-08-17T20:00:00+02:00;2023-08-17T20:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;2.9;µg/m3;horaire;2023-08-16T19:00:00+02:00;2023-08-16T19:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;2.9;µg/m3;horaire;2023-08-16T20:00:00+02:00;2023-08-16T20:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;3.1;µg/m3;horaire;2023-08-17T05:00:00+02:00;2023-08-17T05:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;3.2;µg/m3;horaire;2023-08-17T21:00:00+02:00;2023-08-17T21:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;3.6;µg/m3;horaire;2023-08-17T04:00:00+02:00;2023-08-17T04:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;3.7;µg/m3;horaire;2023-08-17T07:00:00+02:00;2023-08-17T07:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;3.8;µg/m3;horaire;2023-08-15T00:00:00+02:00;2023-08-15T00:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;3.9;µg/m3;horaire;2023-08-17T22:00:00+02:00;2023-08-17T22:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;4.0;µg/m3;horaire;2023-08-17T00:00:00+02:00;2023-08-17T00:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;4.2;µg/m3;horaire;2023-08-18T03:00:00+02:00;2023-08-18T03:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;4.4;µg/m3;horaire;2023-08-16T08:00:00+02:00;2023-08-16T08:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;4.5;µg/m3;horaire;2023-08-18T07:00:00+02:00;2023-08-18T07:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;7.4;µg/m3;horaire;2023-08-16T02:00:00+02:00;2023-08-16T02:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;NO2;8;8.6;µg/m3;horaire;2023-08-15T23:00:00+02:00;2023-08-15T23:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;0.7;µg/m3;horaire;2023-08-15T03:00:00+02:00;2023-08-15T03:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;0.7;µg/m3;horaire;2023-08-17T02:00:00+02:00;2023-08-17T02:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;0.8;µg/m3;horaire;2023-08-15T04:00:00+02:00;2023-08-15T04:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;1.0;µg/m3;horaire;2023-08-16T02:00:00+02:00;2023-08-16T02:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;1.0;µg/m3;horaire;2023-08-16T04:00:00+02:00;2023-08-16T04:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;1.1;µg/m3;horaire;2023-08-15T05:00:00+02:00;2023-08-15T05:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;1.2;µg/m3;horaire;2023-08-17T00:00:00+02:00;2023-08-17T00:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;2.5;µg/m3;horaire;2023-08-15T22:00:00+02:00;2023-08-15T22:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;2.6;µg/m3;horaire;2023-08-18T06:00:00+02:00;2023-08-18T06:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;2.9;µg/m3;horaire;2023-08-15T09:00:00+02:00;2023-08-15T09:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;3.2;µg/m3;horaire;2023-08-16T22:00:00+02:00;2023-08-16T22:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;3.3;µg/m3;horaire;2023-08-15T20:00:00+02:00;2023-08-15T20:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;4.4;µg/m3;horaire;2023-08-17T20:00:00+02:00;2023-08-17T20:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;5.4;µg/m3;horaire;2023-08-17T14:00:00+02:00;2023-08-17T14:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;6.8;µg/m3;horaire;2023-08-18T10:00:00+02:00;2023-08-18T10:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;7.1;µg/m3;horaire;2023-08-17T10:00:00+02:00;2023-08-17T10:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;7.4;µg/m3;horaire;2023-08-18T11:00:00+02:00;2023-08-18T11:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;8.0;µg/m3;horaire;2023-08-16T20:00:00+02:00;2023-08-16T20:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;8.2;µg/m3;horaire;2023-08-16T16:00:00+02:00;2023-08-16T16:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;8.4;µg/m3;horaire;2023-08-17T17:00:00+02:00;2023-08-17T17:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;9.1;µg/m3;horaire;2023-08-16T15:00:00+02:00;2023-08-16T15:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;9.7;µg/m3;horaire;2023-08-16T21:00:00+02:00;2023-08-16T21:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO;38;12.4;µg/m3;horaire;2023-08-16T17:00:00+02:00;2023-08-16T17:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;6.5;µg/m3;horaire;2023-08-15T18:00:00+02:00;2023-08-15T18:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;7.0;µg/m3;horaire;2023-08-16T04:00:00+02:00;2023-08-16T04:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;7.0;µg/m3;horaire;2023-08-17T01:00:00+02:00;2023-08-17T01:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;7.4;µg/m3;horaire;2023-08-16T13:00:00+02:00;2023-08-16T13:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;7.8;µg/m3;horaire;2023-08-15T15:00:00+02:00;2023-08-15T15:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;7.8;µg/m3;horaire;2023-08-16T14:00:00+02:00;2023-08-16T14:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;8.0;µg/m3;horaire;2023-08-16T00:00:00+02:00;2023-08-16T00:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;8.3;µg/m3;horaire;2023-08-18T03:00:00+02:00;2023-08-18T03:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;8.4;µg/m3;horaire;2023-08-15T16:00:00+02:00;2023-08-15T16:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;8.8;µg/m3;horaire;2023-08-16T09:00:00+02:00;2023-08-16T09:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;10.0;µg/m3;horaire;2023-08-15T09:00:00+02:00;2023-08-15T09:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;10.2;µg/m3;horaire;2023-08-14T23:00:00+02:00;2023-08-14T23:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;10.2;µg/m3;horaire;2023-08-16T19:00:00+02:00;2023-08-16T19:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;10.3;µg/m3;horaire;2023-08-16T02:00:00+02:00;2023-08-16T02:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;10.3;µg/m3;horaire;2023-08-16T11:00:00+02:00;2023-08-16T11:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;10.3;µg/m3;horaire;2023-08-16T18:00:00+02:00;2023-08-16T18:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;10.6;µg/m3;horaire;2023-08-15T05:00:00+02:00;2023-08-15T05:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;11.3;µg/m3;horaire;2023-08-17T02:00:00+02:00;2023-08-17T02:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;11.3;µg/m3;horaire;2023-08-15T00:00:00+02:00;2023-08-15T00:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;11.6;µg/m3;horaire;2023-08-17T12:00:00+02:00;2023-08-17T12:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;12.1;µg/m3;horaire;2023-08-16T17:00:00+02:00;2023-08-16T17:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;12.1;µg/m3;horaire;2023-08-18T01:00:00+02:00;2023-08-18T01:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;12.2;µg/m3;horaire;2023-08-16T08:00:00+02:00;2023-08-16T08:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;14.1;µg/m3;horaire;2023-08-17T20:00:00+02:00;2023-08-17T20:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;15.3;µg/m3;horaire;2023-08-15T02:00:00+02:00;2023-08-15T02:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;15.3;µg/m3;horaire;2023-08-18T08:00:00+02:00;2023-08-18T08:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;16.0;µg/m3;horaire;2023-08-18T09:00:00+02:00;2023-08-18T09:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;16.2;µg/m3;horaire;2023-08-16T21:00:00+02:00;2023-08-16T21:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;18.2;µg/m3;horaire;2023-08-16T20:00:00+02:00;2023-08-16T20:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;23.3;µg/m3;horaire;2023-08-15T08:00:00+02:00;2023-08-15T08:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;PM10;5;31.0;µg/m3;horaire;2023-08-17T07:00:00+02:00;2023-08-17T07:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;5.8;µg/m3;horaire;2023-08-17T01:00:00+02:00;2023-08-17T01:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;6.2;µg/m3;horaire;2023-08-16T04:00:00+02:00;2023-08-16T04:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;7.0;µg/m3;horaire;2023-08-15T06:00:00+02:00;2023-08-15T06:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;7.3;µg/m3;horaire;2023-08-18T00:00:00+02:00;2023-08-18T00:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;7.5;µg/m3;horaire;2023-08-17T00:00:00+02:00;2023-08-17T00:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;7.9;µg/m3;horaire;2023-08-15T13:00:00+02:00;2023-08-15T13:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;8.2;µg/m3;horaire;2023-08-15T11:00:00+02:00;2023-08-15T11:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;8.8;µg/m3;horaire;2023-08-18T04:00:00+02:00;2023-08-18T04:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;9.3;µg/m3;horaire;2023-08-15T18:00:00+02:00;2023-08-15T18:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;11.4;µg/m3;horaire;2023-08-16T13:00:00+02:00;2023-08-16T13:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;12.5;µg/m3;horaire;2023-08-15T16:00:00+02:00;2023-08-15T16:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;12.5;µg/m3;horaire;2023-08-16T09:00:00+02:00;2023-08-16T09:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;13.0;µg/m3;horaire;2023-08-18T06:00:00+02:00;2023-08-18T06:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;13.0;µg/m3;horaire;2023-08-18T05:00:00+02:00;2023-08-18T05:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;13.4;µg/m3;horaire;2023-08-16T12:00:00+02:00;2023-08-16T12:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;13.8;µg/m3;horaire;2023-08-15T00:00:00+02:00;2023-08-15T00:59:59+02:00;1;244500468
47.907074,1.901139;"{""coordinates"": [1.901139, 47.907074], ""type"": ""Point""}";Loiret;Orléans;45234;Gambetta;FR34013;Urbaine;Trafic;NO2;8;14.7;µg/m3;horaire;2023-08-14T23:00:00+02:00;2023-08-14T23:59:59+02:00;1;244500468
